FECHA_CORTE;UUID;NIVEL_ACADEMICO;FACULTAD;PROGRAMA_ESTUDIOS;SITUACIÓN ALUMNO;MODALIDAD;SEDE;SEXO;ANNIO_EGRESO;SEMESTRE_EGRESO;PROMEDIO_FINAL;CREDITOS_ACUMULADOS;FECHA_EGRESO;ANNIO_MATRICULA1;ANNIO_SOLICITUD_TRAMITE;DETALLE_TIPO_ESTUDIO
20240624;4a81540ff105a93dd64bef744d25c338;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;DOCTORADO EN CIENCIAS DE LA EDUCACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;M;2020;20202;13;72;3/4/2021;2018;2021;REGULAR
20240624;c7126a97cec606d4f95fa7050a6bbc18;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;DOCTORADO EN CIENCIAS DE LA EDUCACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;M;2020;20202;17.44;72;11/5/2021;2017;2021;ITINERANTE
20240624;791714dc6086cef86eb3e8db95a56377;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;DOCTORADO EN CIENCIAS DE LA EDUCACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20202;18.24;72;2/19/2021;2018;2021;REGULAR
20240624;b5bfef9e04f0e8a873074fee7f8e95f7;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;DOCTORADO EN CIENCIAS DE LA EDUCACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;M;2020;20202;17.42;72;6/22/2021;2017;2021;ITINERANTE
20240624;a3aedf2c7d07e0fa831e922ff6557769;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;DOCTORADO EN CIENCIAS DE LA EDUCACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;M;2020;20202;17.44;72;6/17/2021;2017;2021;ITINERANTE
20240624;54ef82524b5cf7800b3d6d9fda033b7d;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;DOCTORADO EN CIENCIAS DE LA EDUCACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;M;2020;20202;17.42;72;6/16/2022;2017;2022;ITINERANTE
20240624;474c8de220c7e757d07df68563fad1df;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;DOCTORADO EN CIENCIAS DE LA EDUCACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;M;2020;20202;17.4;72;5/12/2022;2017;2022;ITINERANTE
20240624;35efc1d4a33de23b71d91b508361ada1;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;DOCTORADO EN CIENCIAS DE LA EDUCACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;M;2020;20202;17.42;72;10/12/2021;2017;2021;ITINERANTE
20240624;23aa89a6614f7c1e2bd3229b8acdefa4;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;DOCTORADO EN CIENCIAS DE LA EDUCACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;M;2020;20202;17.44;72;8/2/2022;2017;2022;ITINERANTE
20240624;25af3472da477d32ddf4092bcdf2d795;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;DOCTORADO EN CIENCIAS DE LA EDUCACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20202;16.97;72;12/12/2023;2018;2023;REGULAR
20240624;6b7a67e39e68db6950c730d82454c9f6;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;DOCTORADO EN CIENCIAS DE LA EDUCACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20202;17.46;72;2/19/2021;2018;2021;REGULAR
20240624;3c44b96b4a402967365fd02eab51917e;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;DOCTORADO EN CIENCIAS DE LA EDUCACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;M;2020;20202;16.74;72;3/4/2021;2018;2021;REGULAR
20240624;b0fb6c0b170f9c014f6aae0621d4ccd5;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;DOCTORADO EN CIENCIAS DE LA EDUCACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;M;2020;20202;16.83;72;2/20/2024;2018;2024;SEMIPRESENCIAL
20240624;11071c7d157cf8f410863aecccc59b54;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;DOCTORADO EN CIENCIAS DE LA EDUCACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;M;2020;20202;17.42;72;12/6/2022;2017;2022;ITINERANTE
20240624;5d8936401e7d6fefa83fb84ec4bc2166;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;DOCTORADO EN CIENCIAS DE LA EDUCACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20202;16.69;72;2/19/2021;2018;2021;REGULAR
20240624;4fa30c6d58139eacfa716d672c0cabdb;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;DOCTORADO EN CIENCIAS DE LA EDUCACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;M;2020;20202;17.64;72;2/19/2021;2018;2021;REGULAR
20240624;31f7452da078130f62a7910080b24650;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;DOCTORADO EN CIENCIAS DE LA EDUCACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20202;17.58;72;2/19/2021;2018;2021;REGULAR
20240624;d1fd399038e3371e66124521448af080;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;DOCTORADO EN CIENCIAS DE LA EDUCACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20202;17.49;72;2/19/2021;2018;2021;REGULAR
20240624;9c855822718727cba97c032026f5237a;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;DOCTORADO EN CIENCIAS DE LA EDUCACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;M;2020;20202;17.42;72;2/19/2021;2018;2021;REGULAR
20240624;2ea2f6390718151a96ab540f893a7144;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;DOCTORADO EN CIENCIAS DE LA EDUCACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20202;13;72;3/4/2021;2018;2021;REGULAR
20240624;15491243eafeabf3bccbe142aa62c230;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;DOCTORADO EN CIENCIAS DE LA EDUCACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20202;13;72;3/4/2021;2018;2021;REGULAR
20240624;60a66ed9d0720fe0d9a757286dea10e3;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;DOCTORADO EN CIENCIAS DE LA EDUCACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;M;2020;20202;13;72;3/4/2021;2018;2021;REGULAR
20240624;d7b838605fc5a7546f5e118d00caa477;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;DOCTORADO EN CIENCIAS DE LA EDUCACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;M;2020;20202;17.33;72;2/19/2021;2018;2021;REGULAR
20240624;fd2a108f448ae555bf3223db3b71d2c3;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;DOCTORADO EN CIENCIAS DE LA EDUCACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;M;2020;20202;17.42;72;12/14/2021;2017;2021;ITINERANTE
20240624;e617d6b090faea918673f7a284e42c65;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;DOCTORADO EN CIENCIAS DE LA EDUCACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;M;2020;20202;17.44;72;10/11/2023;2017;2023;REGULAR
20240624;00a691297a781cf9d152a342bfe83e6a;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;DOCTORADO EN CIENCIAS DE LA EDUCACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20202;13;72;3/4/2021;2018;2021;REGULAR
20240624;ca00b9bb2b46aadb76abba9218bbd464;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;DOCTORADO EN CIENCIAS DE LA EDUCACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;M;2020;20202;17.22;72;2/19/2021;2018;2021;REGULAR
20240624;d4da8e1cb90323609e1b57eb5ac6f807;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;DOCTORADO EN CIENCIAS DE LA EDUCACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;M;2020;20202;17.42;72;6/15/2022;2017;2022;ITINERANTE
20240624;296ab3e304d8e3d3b7c8080dc1e7fa84;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;DOCTORADO EN CIENCIAS DE LA EDUCACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20202;16.93;72;7/8/2021;2018;2021;ITINERANTE
20240624;7fc5847749582ea68b122a7f1a7754bb;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;DOCTORADO EN CIENCIAS DE LA EDUCACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;M;2020;20202;17.44;72;10/22/2021;2017;2021;ITINERANTE
20240624;738520fd2e4da63188508b3f52350d31;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;DOCTORADO EN CIENCIAS DE LA EDUCACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20202;17.42;72;2/12/2024;2017;2024;ITINERANTE
20240624;61e512805d7c86184b2a3bd04bab0e0b;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;DOCTORADO EN CIENCIAS DE LA EDUCACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;M;2020;20202;17.44;72;6/15/2022;2017;2022;ITINERANTE
20240624;577e5d7b3dbc438b20855c913d3c63e0;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;DOCTORADO EN PSICOLOGÍA EDUCACIONAL Y TUTORIAL;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20202;16.42;72;2/3/2022;2018;2022;ITINERANTE
20240624;45fec818ec3067279afe2d6968229bb8;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;DOCTORADO EN PSICOLOGÍA EDUCACIONAL Y TUTORIAL;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20202;16.75;72;1/21/2022;2018;2022;ITINERANTE
20240624;fc773030f95cdb531529ad10acdc09f5;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;DOCTORADO EN PSICOLOGÍA EDUCACIONAL Y TUTORIAL;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20202;15.92;72;2/15/2022;2018;2022;ITINERANTE
20240624;c70b35d38cc60acff4815b5fdd35bf2e;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;DOCTORADO EN PSICOLOGÍA EDUCACIONAL Y TUTORIAL;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20202;16.29;72;8/9/2023;2018;2023;ITINERANTE
20240624;beb3c8d9cc301f7178edea845a287bc1;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;DOCTORADO EN PSICOLOGÍA EDUCACIONAL Y TUTORIAL;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20202;16.42;72;3/9/2022;2018;2022;ITINERANTE
20240624;9dbd3cb928ec42e473bc9ad80db36d12;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;DOCTORADO EN PSICOLOGÍA EDUCACIONAL Y TUTORIAL;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20202;16.97;72;8/16/2022;2018;2022;ITINERANTE
20240624;8410d55fdd057166c519944d695c2bbb;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;DOCTORADO EN PSICOLOGÍA EDUCACIONAL Y TUTORIAL;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20202;16.46;72;2/3/2022;2018;2022;ITINERANTE
20240624;166eda25358618b4992e4d5490ed35df;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;DOCTORADO EN PSICOLOGÍA EDUCACIONAL Y TUTORIAL;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20202;16.33;72;7/27/2022;2018;2022;ITINERANTE
20240624;0ffa8649f91dde4f947e09b2d0e076f1;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;DOCTORADO EN PSICOLOGÍA EDUCACIONAL Y TUTORIAL;EGRESADO;PRESENCIAL;LA MOLINA;M;2020;20202;16.5;72;4/28/2022;2018;2022;ITINERANTE
20240624;f10c45dba3fab25252f2bdfb86fad64f;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;DOCTORADO EN PSICOLOGÍA EDUCACIONAL Y TUTORIAL;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20202;16.42;72;2/28/2022;2018;2022;ITINERANTE
20240624;5eeaa10a1d000c2e25fcf26aaa6e8949;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;DOCTORADO EN PSICOLOGÍA EDUCACIONAL Y TUTORIAL;EGRESADO;PRESENCIAL;LA MOLINA;M;2020;20202;16.38;72;2/3/2022;2018;2022;ITINERANTE
20240624;373825c0ba60c38468942c8eba1f856a;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;DOCTORADO EN PSICOLOGÍA EDUCACIONAL Y TUTORIAL;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20202;16.29;72;1/25/2022;2018;2022;ITINERANTE
20240624;c5076ec95187e79229df2bb06b78ee53;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: ADMINISTRACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;M;2020;20202;14.96;52;2/19/2021;2019;2021;REGULAR
20240624;12f7e7275f2e65b43da628145ec79d2e;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: ADMINISTRACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;M;2020;20202;17.4;52;3/17/2021;2019;2021;REGULAR
20240624;90f77401898efea15eeee7bc47847e4e;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: ADMINISTRACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;M;2020;20202;16.33;52;5/25/2022;2019;2022;REGULAR
20240624;1074f5191d7229b0ebb657f72371c800;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: ADMINISTRACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20202;18.35;52;10/21/2021;2019;2021;REGULAR
20240624;0edb4837a1be7681020361e272c46914;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: ADMINISTRACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20202;18.04;52;3/17/2021;2019;2021;REGULAR
20240624;fc388ed3de856c992e92e3592bd92806;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: ADMINISTRACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20202;17.5;52;3/17/2021;2019;2021;REGULAR
20240624;a48faf8994d59273800ab494ac62e630;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: ADMINISTRACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;M;2020;20202;17.85;52;2/19/2021;2019;2021;REGULAR
20240624;e58b23adf351c6bfea8296cf9dd3ed84;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: ADMINISTRACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;M;2020;20202;16.38;52;2/19/2021;2019;2021;REGULAR
20240624;9271c24b27e58db53304f28ef45438df;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: ADMINISTRACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;M;2020;20202;15.83;52;4/17/2023;2019;2023;REGULAR
20240624;d39324d97815967c4d63f6c37a07b8f0;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: ADMINISTRACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20202;17.65;52;3/17/2021;2019;2021;REGULAR
20240624;bf2bd1af39779468a59187c2c0e5a76b;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: ADMINISTRACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;M;2020;20202;18.42;52;2/19/2021;2019;2021;REGULAR
20240624;79cf2aa74df3c1bef94745107fc146b2;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: ADMINISTRACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;M;2020;20202;19;52;2/19/2021;2019;2021;REGULAR
20240624;b5ea357676b9e562c2f764eb52ecde83;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: ADMINISTRACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;M;2020;20202;17.4;52;2/25/2021;2017;2021;REGULAR
20240624;67bd78b10d42be1189b442352f428a14;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: ADMINISTRACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20202;17.75;52;4/21/2022;2019;2022;REGULAR
20240624;55a31f679c2d467de1a00095f156364f;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: ADMINISTRACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20202;18.5;52;3/17/2021;2019;2021;REGULAR
20240624;9b43f87f1d07ee165d813f0cf7b4555f;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: ADMINISTRACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20202;17.88;52;6/8/2021;2019;2021;REGULAR
20240624;2d37c00f696faf8243943310b8e71cf9;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: ADMINISTRACIÓN;EGRESADO;PRESENCIAL;LA MOLINA;M;2020;20202;17.98;52;2/19/2021;2019;2021;REGULAR
20240624;1bb01aebf3aa6c7aab283ec8b17b3e1a;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: CIENCIAS DEL DEPORTE;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20202;16.48;52;3/17/2021;2019;2021;REGULAR
20240624;e23fe12b5a84aa3a7346caf90fbede35;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: CIENCIAS DEL DEPORTE;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20202;16.25;52;3/17/2021;2019;2021;REGULAR
20240624;c6f3104b9ac73908b76999c20180ba4d;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: CIENCIAS DEL DEPORTE;EGRESADO;PRESENCIAL;LA MOLINA;M;2020;20202;16.73;52;4/27/2021;2019;2021;REGULAR
20240624;612bd1f9a01fd7458ee13ada7525092b;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: CIENCIAS DEL DEPORTE;EGRESADO;PRESENCIAL;LA MOLINA;M;2020;20202;16.73;52;4/27/2021;2019;2021;REGULAR
20240624;32eb0fa35a8a3da32799b3eb4890c40b;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: CIENCIAS DEL DEPORTE;EGRESADO;PRESENCIAL;LA MOLINA;M;2020;20202;15.62;52;3/17/2021;2018;2021;REGULAR
20240624;b42462a261eb92fac5a1fd5fb4dced28;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: DOCENCIA UNIVERSITARIA;EGRESADO;PRESENCIAL;LA MOLINA;M;2020;20202;17.75;52;2/19/2021;2019;2021;REGULAR
20240624;a1133900367d10c37c94a34f9ecca65c;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: DOCENCIA UNIVERSITARIA;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20202;17.38;52;2/19/2021;2019;2021;REGULAR
20240624;9fde47a0990617345a414a8ade3d735a;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: DOCENCIA UNIVERSITARIA;EGRESADO;PRESENCIAL;LA MOLINA;M;2020;20202;18.19;52;2/22/2021;2019;2021;REGULAR
20240624;3a2122b8921cbf3fb18a7b72acd47846;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: DOCENCIA UNIVERSITARIA;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20202;17.98;52;11/17/2021;2017;2021;REGULAR
20240624;8677d495af428dfab3e74f1e4d789633;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: DOCENCIA UNIVERSITARIA;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20202;16.21;52;2/19/2021;2019;2021;REGULAR
20240624;78336dd1b70be680818c1b6e00956114;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: DOCENCIA UNIVERSITARIA;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20202;18.06;52;2/19/2021;2019;2021;REGULAR
20240624;1d2a24065133aa90e9cffaeed8b4ebd4;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: DOCENCIA UNIVERSITARIA;EGRESADO;PRESENCIAL;LA MOLINA;M;2020;20202;18.31;52;2/19/2021;2019;2021;REGULAR
20240624;fc246b7dfb06ba74642f96770b544186;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: DOCENCIA UNIVERSITARIA;EGRESADO;PRESENCIAL;LA MOLINA;M;2020;20202;17.35;52;2/19/2021;2019;2021;REGULAR
20240624;2d2950630dbc36114477a3ef0821ec40;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: DOCENCIA UNIVERSITARIA;EGRESADO;PRESENCIAL;LA MOLINA;M;2020;20202;16.46;52;8/17/2022;2017;2022;REGULAR
20240624;4e53e1fec3be66be808cf42e5b443c19;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: DOCENCIA UNIVERSITARIA;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20202;15.94;52;3/31/2022;2006;2022;REGULAR
20240624;d5d4db4e23e7941ae1d598fbdadb9741;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: DOCENCIA UNIVERSITARIA;EGRESADO;PRESENCIAL;LA MOLINA;M;2020;20202;15.9;52;2/24/2021;2019;2021;REGULAR
20240624;c7e12b700f1b1cbe3c605bab8d026cdf;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: DOCENCIA UNIVERSITARIA;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20202;18;52;3/12/2021;2019;2021;REGULAR
20240624;be8917bb8bf20a3fae926684e688e09e;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: DOCENCIA UNIVERSITARIA;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20202;16.83;52;2/19/2021;2019;2021;REGULAR
20240624;a7e8a28af5082f823e44b97770849e3b;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: DOCENCIA UNIVERSITARIA;EGRESADO;PRESENCIAL;LA MOLINA;M;2020;20202;16.79;52;3/17/2021;2019;2021;REGULAR
20240624;3988c406c2819d0d7dab192177cfe8e8;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: DOCENCIA UNIVERSITARIA;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20202;17.79;52;2/19/2021;2019;2021;REGULAR
20240624;12d8bc881f8e0a4030c6edee340cd5b5;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: DOCENCIA UNIVERSITARIA;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20202;17.71;52;2/19/2021;2019;2021;REGULAR
20240624;04110f7eb087e766904efb336a88406b;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: DOCENCIA UNIVERSITARIA;EGRESADO;PRESENCIAL;LA MOLINA;M;2020;20202;16;52;3/17/2021;2019;2021;REGULAR
20240624;e8a4887a78f0bc79bb536f950eeda9e9;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: DOCENCIA UNIVERSITARIA;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20202;16.65;52;2/19/2021;2019;2021;REGULAR
20240624;dfb080be021778c06294c7f2a0b010cd;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: DOCENCIA UNIVERSITARIA;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20202;15.6;52;3/17/2021;2019;2021;REGULAR
20240624;11624099023699aa5fe2f1e3a6c2f390;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: DOCENCIA UNIVERSITARIA;EGRESADO;PRESENCIAL;LA MOLINA;M;2020;20202;17.44;52;2/19/2021;2019;2021;REGULAR
20240624;ca9e1e63f1ecaa3eaafa8180a51278d7;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: DOCENCIA UNIVERSITARIA;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20202;17.85;52;3/17/2021;2019;2021;REGULAR
20240624;a3ef2b676cf039954f5d4a1c045b6370;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: DOCENCIA UNIVERSITARIA;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20202;18.35;52;2/19/2021;2019;2021;REGULAR
20240624;875bf577d0ce73b529a05737905a77a5;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: DOCENCIA UNIVERSITARIA;EGRESADO;PRESENCIAL;LA MOLINA;M;2020;20202;16.69;52;2/19/2021;2019;2021;REGULAR
20240624;08ccc2e39e525c108db4de64e471ec4c;POSGRADO;ESCUELA DE POSGRADO WÁLTER PEÑALOZA RAMELLA;MENCIÓN: DOCENCIA UNIVERSITARIA;EGRESADO;PRESENCIAL;LA MOLINA;F;2020;20202;15.88;52;3/30/2022;2019;2022;REGULAR
